cid,comment,reply_cid,reply_id,reply_text,"cid,comment","cid,comment,""cid,comment"""
7382504106571858694,PT MITSUGI AUTOPARTS INDONESIA asli gak kak ?,7.385512790225896e+18,7382504106571858694,gmna bg dateng ke tempat nya ga?,,
7382504106571858694,PT MITSUGI AUTOPARTS INDONESIA asli gak kak ?,7.385586548546373e+18,7382504106571858694,"engga, alamat nya juga ngarahinya ke ruko jadi agak gimana gitu",,
7382504106571858694,PT MITSUGI AUTOPARTS INDONESIA asli gak kak ?,7.385045392738207e+18,7382504106571858694,Baru dapat panggilan interview tapi perasaan kagak pernah ngelamar kesana,,
7385148948015137541,Pt Prisma Logistindo Denaya bener ga ya?,7.385414978541078e+18,7385148948015137541,"ka siapa tau kk tau,pt maju teknologi optik di senen tapi suruh interviuw di apartemen kata y kantor y di apartemen,,,bener ada gk ya",,
7385148948015137541,Pt Prisma Logistindo Denaya bener ga ya?,7.385428637313697e+18,7385148948015137541,Sebelumnya pernah merasa apply?,,
7385148948015137541,Pt Prisma Logistindo Denaya bener ga ya?,7.385429676872009e+18,7385148948015137541,"belum ka,baru di suruh interviuw tapi takut penipuan",,
7385148948015137541,Pt Prisma Logistindo Denaya bener ga ya?,7.385189520615949e+18,7385148948015137541,Sama ka dapet panggilan jga tpi takut,,
7385148948015137541,Pt Prisma Logistindo Denaya bener ga ya?,7.385191745648838e+18,7385148948015137541,Jangan ka,,
7385148948015137541,Pt Prisma Logistindo Denaya bener ga ya?,7.385206847738791e+18,7385148948015137541,"kenapa memangnya ka, soalnya aku juga dapet panggilan",,
7387359072813384453,PT Svarna Dipa itu bener gak ya guysss???,7.387359203322496e+18,7387359072813384453,dpt panggilan tp dikasih alamat di hotel jogja ?? :|,,
7387359072813384453,PT Svarna Dipa itu bener gak ya guysss???,7.387629865461384e+18,7387359072813384453,aku juga ada panggilanh interview hari ini jam 2,,
7387359072813384453,PT Svarna Dipa itu bener gak ya guysss???,7.387645565725853e+18,7387359072813384453,kamu jg interview di Mataram City?,,
7387359072813384453,PT Svarna Dipa itu bener gak ya guysss???,7.38764768298936e+18,7387359072813384453,iya,,
7387359072813384453,PT Svarna Dipa itu bener gak ya guysss???,7.387657858736309e+18,7387359072813384453,kamu dateng ksana kak?,,
7387359072813384453,PT Svarna Dipa itu bener gak ya guysss???,7.387629994778002e+18,7387359072813384453,jadinya mau km datengin ga kak?,,
7372930169428771590,PT. MULTIGUNA ARAYA LOGISTINDO bener gaaa sii?,7.372955705504646e+18,7372930169428771590,"ehh gue jg di wa sihhh, beneran ga sih?",,
7372930169428771590,PT. MULTIGUNA ARAYA LOGISTINDO bener gaaa sii?,7.37326792446922e+18,7372930169428771590,"aku jg dapet wa ihh, besok interview",,
7372930169428771590,PT. MULTIGUNA ARAYA LOGISTINDO bener gaaa sii?,7.373269793761641e+18,7372930169428771590,Di wa juga? gimana besok Dateng ga?,,
7372930169428771590,PT. MULTIGUNA ARAYA LOGISTINDO bener gaaa sii?,7.373270349171607e+18,7372930169428771590,"iyaa di wa, aku udh pesen tiket travel dr bandung😭 tp kakaknya temen aku lg cek ke lokasi, aku lg nungguin kabar, perusahaan bodong atau bukan",,
7372930169428771590,PT. MULTIGUNA ARAYA LOGISTINDO bener gaaa sii?,7.373272464493348e+18,7372930169428771590,Kabarin kak aku juga baru dapet wa,,
7372930169428771590,PT. MULTIGUNA ARAYA LOGISTINDO bener gaaa sii?,7.373272640280217e+18,7372930169428771590,Kabarin kak,,
7368079072508412677,kalo di pt maju trans logistik Indonesia bener ga ya? bingung besok ada panggilan takutnya ke tipu,7.36820566421935e+18,7368079072508412677,"mending check dulu di google pt nya bnr ada atau ngga, soalnya gw juga dapat panggilan eh pas gw check di google maps gada kantornya",,
7368079072508412677,kalo di pt maju trans logistik Indonesia bener ga ya? bingung besok ada panggilan takutnya ke tipu,7.36867618650584e+18,7368079072508412677,ka boleh liat wa nya gmna ga?,,
7368079072508412677,kalo di pt maju trans logistik Indonesia bener ga ya? bingung besok ada panggilan takutnya ke tipu,7.368836945138681e+18,7368079072508412677,"tadi search juga kaya engga ada yang pt bener pt nama itu di alamat itunya, cuma kaya mirip nama di tempat lain aja gitu trus ada maps juga ke jln aja",,
7368079072508412677,kalo di pt maju trans logistik Indonesia bener ga ya? bingung besok ada panggilan takutnya ke tipu,7.369473307199063e+18,7368079072508412677,"ada di VT saya kak, tolong di viralin",,
7368079072508412677,kalo di pt maju trans logistik Indonesia bener ga ya? bingung besok ada panggilan takutnya ke tipu,7.369634020441671e+18,7368079072508412677,"kak saya jg dpt kerjaan di PT interpan pasifik,itu benran engga si🥺🥺,besok disuruh dtng jam 10",,
7368079072508412677,kalo di pt maju trans logistik Indonesia bener ga ya? bingung besok ada panggilan takutnya ke tipu,7.368299996375942e+18,7368079072508412677,saya juga baru mo jalan nih ke PT Majutrans logistic di Klender deket SPBG dekat Lion parcel...😳😳,,
7368458443661034245,aku udh dpt duit isi survei udh msk 70 rb tp suruh masukin 400 rb nanti dpt komisi 120 rb total 520 rb tp aku gamau lanjut yg suruh masukin 400 rb,7.373804706932409e+18,7368458443661034245,PT Fun destination bukan kak,,
7368458443661034245,aku udh dpt duit isi survei udh msk 70 rb tp suruh masukin 400 rb nanti dpt komisi 120 rb total 520 rb tp aku gamau lanjut yg suruh masukin 400 rb,7.373819430810158e+18,7368458443661034245,"bkn kk, PT Aviasi Pariwisata katanya sih amanah tp ttp aja aku takut",,
7368458443661034245,aku udh dpt duit isi survei udh msk 70 rb tp suruh masukin 400 rb nanti dpt komisi 120 rb total 520 rb tp aku gamau lanjut yg suruh masukin 400 rb,7.373905217774175e+18,7368458443661034245,hehhh kaka juga ya,,
7368458443661034245,aku udh dpt duit isi survei udh msk 70 rb tp suruh masukin 400 rb nanti dpt komisi 120 rb total 520 rb tp aku gamau lanjut yg suruh masukin 400 rb,7.373918341423482e+18,7368458443661034245,semalem aku join pt ini anjir tapi takut bngt,,
7368458443661034245,aku udh dpt duit isi survei udh msk 70 rb tp suruh masukin 400 rb nanti dpt komisi 120 rb total 520 rb tp aku gamau lanjut yg suruh masukin 400 rb,7.373930756714579e+18,7368458443661034245,"Dapet berapa kak? Aku dapet 90rb wkwk, gak berani lanjut pas disuruh depo.",,
7368458443661034245,aku udh dpt duit isi survei udh msk 70 rb tp suruh masukin 400 rb nanti dpt komisi 120 rb total 520 rb tp aku gamau lanjut yg suruh masukin 400 rb,7.373930854739232e+18,7368458443661034245,Iya kak wkwk,,
7368375640016732933,kalo PT. KHASIMA PRECISION PARTS MOTORINDO asli kaga?,,,,,
tolong dijawab buat para sepuh,7368370582394176262,7.368375640016733e+18,"gua besok dipanggil interview dari tu pt,beneran ngga si?",,,
7368375640016732933,kalo PT. KHASIMA PRECISION PARTS MOTORINDO asli kaga?,,,,,
tolong dijawab buat para sepuh,7368394026352100102,7.368375640016733e+18,Gmail bang?,,,
7368375640016732933,kalo PT. KHASIMA PRECISION PARTS MOTORINDO asli kaga?,,,,,
tolong dijawab buat para sepuh,7368407604496089861,7.368375640016733e+18,"sama bang buat besok gua juga ada panggilan interview, masih ragu soalnha di maps tempatnya ruko gtu",,,
7368375640016732933,kalo PT. KHASIMA PRECISION PARTS MOTORINDO asli kaga?,,,,,
tolong dijawab buat para sepuh,7368407239324041989,7.368375640016733e+18,iyaaa,,,
7368375640016732933,kalo PT. KHASIMA PRECISION PARTS MOTORINDO asli kaga?,,,,,
tolong dijawab buat para sepuh,7368413828931519238,7.368375640016733e+18,"kaya nya kaga bener bang,gua dapet 2 panggilan sama Gmail nya",,,
7368375640016732933,kalo PT. KHASIMA PRECISION PARTS MOTORINDO asli kaga?,,,,,
tolong dijawab buat para sepuh,7369129345325531909,7.368375640016733e+18,bang PT. KHASIMA PRECISION PARTS MOTORINDO jadinya bener ngga?,,,
7371522246383780613,pt kurnia megah sejahtera bnr ga plis,7.371522315810784e+18,7371522246383780613,dpt dri jobbstreat,,
7371522246383780613,pt kurnia megah sejahtera bnr ga plis,7.371525201803298e+18,7371522246383780613,"gua dapat co, tapi kok di maps nya gak ada pt nya, malah keruko bjir🗿",,
7371522246383780613,pt kurnia megah sejahtera bnr ga plis,7.371537662672586e+18,7371522246383780613,"iyakan, trauma nih kalo udah di ruko2",,
7371522246383780613,pt kurnia megah sejahtera bnr ga plis,7.371529523697403e+18,7371522246383780613,"iya kak, mana maps nya di tengah jalan lagi🗿",,
7371522246383780613,pt kurnia megah sejahtera bnr ga plis,7.371541208613471e+18,7371522246383780613,trs kami gimana mau dteng apa ngga?,,
7371522246383780613,pt kurnia megah sejahtera bnr ga plis,7.371536975599633e+18,7371522246383780613,"itu mah terserah kakak, saya mah trauma kalau keruko"", gak pasti tempatnya, entah pt/yayasan, tapi da mun yayasan mah kedetec ke mapsnya,",,
7387822634366812934,PT RIFAN FINANCINDO SURABAYA aman ga yaa,7.387825171102549e+18,7387822634366812934,gakkk di mana mana penipu itu,,
7387822634366812934,PT RIFAN FINANCINDO SURABAYA aman ga yaa,7.388308298372531e+18,7387822634366812934,kalo pt kairos logam makmur tau ga ka?,,
7374007775133926150,PT sastra tronocs logistik beneran gak kk ? aku baru dpt wa,7.384763261027403e+18,7374007775133926150,liat get contact nomer nya + liat gugel pt nya,,
7374007775133926150,PT sastra tronocs logistik beneran gak kk ? aku baru dpt wa,7.374388790327297e+18,7374007775133926150,guys tadi ada yg dateng interview di cilangkap nya ga?,,
7374007775133926150,PT sastra tronocs logistik beneran gak kk ? aku baru dpt wa,7.374027692741805e+18,7374007775133926150,ibu merry bukan?,,
7374007775133926150,PT sastra tronocs logistik beneran gak kk ? aku baru dpt wa,7.37405140330714e+18,7374007775133926150,EHH KO SAMAAAA,,
7374007775133926150,PT sastra tronocs logistik beneran gak kk ? aku baru dpt wa,7.374058439867647e+18,7374007775133926150,di cilangkap bkn tmptnya?,,
7374007775133926150,PT sastra tronocs logistik beneran gak kk ? aku baru dpt wa,7.374058711314482e+18,7374007775133926150,aku ibu hanny,,
7369596495501099781,pt indofast geo logistik asli ga ya?,7.369892382890313e+18,7369596495501099781,"iya sama besok dpt email panggilan interview, suruh bawa materai 3 biji",,
7369596495501099781,pt indofast geo logistik asli ga ya?,7.369950021079762e+18,7369596495501099781,Wihh samaaa,,
7369596495501099781,pt indofast geo logistik asli ga ya?,7.369991205675763e+18,7369596495501099781,klo gue pt metro logistindo infinity,,
7369596495501099781,pt indofast geo logistik asli ga ya?,7.370217144216421e+18,7369596495501099781,dpt interview pt metro logistindo infinity hari ini jam 7-1 siang tapi ga kesana bcs ga ngerasa apply tiba2 dpt wa hahaha,,
7369596495501099781,pt indofast geo logistik asli ga ya?,7.370549462551807e+18,7369596495501099781,nahh samaa😂,,
7369596495501099781,pt indofast geo logistik asli ga ya?,7.370610152960181e+18,7369596495501099781,kok sma ya,,
7359818091767448326,plis kasih tw gua Klian dpet panggilan ke PT tunanusa indah jaya ekspress asli ga si?,7.361222818519369e+18,7359818091767448326,"gua juga dapet,ni baru mau kesana",,
7359818091767448326,plis kasih tw gua Klian dpet panggilan ke PT tunanusa indah jaya ekspress asli ga si?,7.36129356795021e+18,7359818091767448326,"betulll hari ini gw dpt jg, tp kyk agak ragu ke sana, soalnya gw cari detail ke google jg bnyk bikin ragu ke sana",,
7359818091767448326,plis kasih tw gua Klian dpet panggilan ke PT tunanusa indah jaya ekspress asli ga si?,7.361310010337068e+18,7359818091767448326,"serius kak kamu dateng, trus gmn?",,
7359818091767448326,plis kasih tw gua Klian dpet panggilan ke PT tunanusa indah jaya ekspress asli ga si?,7.361635346960532e+18,7359818091767448326,GW BARU DARI SNII 🤣🤣🤣 dimintain duit anjirrrr 750k,,
7359818091767448326,plis kasih tw gua Klian dpet panggilan ke PT tunanusa indah jaya ekspress asli ga si?,7.361635594827695e+18,7359818091767448326,waduhhh 😭 itu maksa ato di hipnotis sih ka klo gitu? makanya stiap ada panggilan pasti ku cek semua 😭😭😭,,
7359818091767448326,plis kasih tw gua Klian dpet panggilan ke PT tunanusa indah jaya ekspress asli ga si?,7.361635810984281e+18,7359818091767448326,"katanya untuk baju seragam trs gw bilang oke saya tf duitnya tapi kalo saya di terima 😭, tapi katanya gabisaaa hahhahaaa yauda gue cabut bodong nya keliatan bngt, mana boleh nyicil lagi😭😭",,
7385541303271981830,pt skyline logistic Indonesia bener ga ya,7.385554018858862e+18,7385541303271981830,"fix penipuan, gua ga ngelamar untuk PT tersebut tp dapet chat wa panggilan interview, ga logis",,
7385541303271981830,pt skyline logistic Indonesia bener ga ya,7.385554523828815e+18,7385541303271981830,pasti interview nya jam 7.30 pagi sampe jam 1 siang,,
7385541303271981830,pt skyline logistic Indonesia bener ga ya,7.385554735686649e+18,7385541303271981830,betul,,
7385541303271981830,pt skyline logistic Indonesia bener ga ya,7.38555492792792e+18,7385541303271981830,cek di google maps cuma gedung kaya gudang,,
7385541303271981830,pt skyline logistic Indonesia bener ga ya,7.385555439029421e+18,7385541303271981830,ngerasa apply di PT itu ga? kalo ga ngerasa udh fix penipuan,,
7373193592532239110,Pt mitraguna araya logistindo bener gak?,7.373274834950473e+18,7373193592532239110,"aku juga dpet chat, pada mau dteng ga? masalahnya di jobstreet aku ga apply disitu",,
7373193592532239110,Pt mitraguna araya logistindo bener gak?,7.373470256220636e+18,7373193592532239110,aku juga,,
7373193592532239110,Pt mitraguna araya logistindo bener gak?,7.373305884258616e+18,7373193592532239110,okeyy siappp gas,,
7373193592532239110,Pt mitraguna araya logistindo bener gak?,7.373218424316986e+18,7373193592532239110,"kakk aku barusan dapet wa juga dari sini, di cilangkap bukan?",,
7373193592532239110,Pt mitraguna araya logistindo bener gak?,7.373267781842503e+18,7373193592532239110,"iyaaa aku jg dapet kak, bsk interview",,
7373193592532239110,Pt mitraguna araya logistindo bener gak?,7.373273005794543e+18,7373193592532239110,trus kamu mau dateng ga kak?,,
7328968996224467718,Aku udah tertipu kak😭😭,7.329140649725281e+18,7328968996224467718,ya Allah 🥺,,
7328968996224467718,Aku udah tertipu kak😭😭,7.369437068931843e+18,7328968996224467718,ag juga SDH pernah ketipu😭,,
7328968996224467718,Aku udah tertipu kak😭😭,7.329007140302063e+18,7328968996224467718,Rugi berapa kak? Aku juga salah sih dari awal ga nyari tau dulu😖,,
7328968996224467718,Aku udah tertipu kak😭😭,7.329013931989108e+18,7328968996224467718,"-+15jt mbaa😭, bnyak bangettt😭😭",,
aku nangiss sehariann mikirin😭,,,,,,
7328968996224467718,Aku udah tertipu kak😭😭,7.329139091583321e+18,7328968996224467718,"Semangat kak, coba buat laporan aja dulu kak mana tau ada jalannya",,
7328968996224467718,Aku udah tertipu kak😭😭,7.329139197309732e+18,7328968996224467718,Aku pribadi juga rugi cuma ga sebesar itu tapi udah nyesek juga 🥺,,
7370628539115029254,PT trans logistik Jakarta barat bener gasih pliss informasi nya,7.370725570857387e+18,7370628539115029254,jangan kak,,
